INFO:__main__:Class names: ['FIELDGOAL' 'KICKOFF' 'OFFENSE' 'PUNT']
INFO:__main__:Class weights: {0: np.float64(0.6046119235095613), 1: np.float64(2.5841346153846154), 2: np.float64(4.041353383458647), 3: np.float64(0.5842391304347826)}
INFO:__main__:Model input shape: (150, 43)
INFO:__main__:Number of training samples: 2150
INFO:__main__:Number of validation samples: 306
INFO:__main__:Epoch 64: {'accuracy': 0.911162793636322, 'loss': 0.2894783914089203, 'val_accuracy': 0.9281045794487, 'val_loss': 0.2734038531780243}
INFO:__main__:Epoch 65: {'accuracy': 0.9134883880615234, 'loss': 0.30614542961120605, 'val_accuracy': 0.8790849447250366, 'val_loss': 0.4537363052368164}
INFO:__main__:Epoch 66: {'accuracy': 0.8827906847000122, 'loss': 0.3363499939441681, 'val_accuracy': 0.8921568393707275, 'val_loss': 0.3105267286300659}
INFO:__main__:Epoch 67: {'accuracy': 0.8976744413375854, 'loss': 0.3168097138404846, 'val_accuracy': 0.9509803652763367, 'val_loss': 0.18287715315818787}
INFO:__main__:Epoch 68: {'accuracy': 0.9320930242538452, 'loss': 0.2775326371192932, 'val_accuracy': 0.9542483687400818, 'val_loss': 0.1862373799085617}
INFO:__main__:Epoch 69: {'accuracy': 0.8999999761581421, 'loss': 0.2978251874446869, 'val_accuracy': 0.9248365759849548, 'val_loss': 0.2818790078163147}
INFO:__main__:Epoch 70: {'accuracy': 0.9251163005828857, 'loss': 0.2822382152080536, 'val_accuracy': 0.8921568393707275, 'val_loss': 0.3084023892879486}
INFO:__main__:Epoch 71: {'accuracy': 0.9162790775299072, 'loss': 0.26889100670814514, 'val_accuracy': 0.9313725233078003, 'val_loss': 0.22004343569278717}
INFO:__main__:Epoch 72: {'accuracy': 0.9181395173072815, 'loss': 0.2835465669631958, 'val_accuracy': 0.9281045794487, 'val_loss': 0.23489761352539062}
INFO:__main__:Epoch 73: {'accuracy': 0.9227907061576843, 'loss': 0.271966814994812, 'val_accuracy': 0.9248365759849548, 'val_loss': 0.29436397552490234}
INFO:__main__:Epoch 74: {'accuracy': 0.8990697860717773, 'loss': 0.3156249225139618, 'val_accuracy': 0.9411764740943909, 'val_loss': 0.24183695018291473}
INFO:__main__:Epoch 75: {'accuracy': 0.901395320892334, 'loss': 0.3291653096675873, 'val_accuracy': 0.7516340017318726, 'val_loss': 0.6261294484138489}
INFO:__main__:Epoch 76: {'accuracy': 0.8665116429328918, 'loss': 0.4002903699874878, 'val_accuracy': 0.9346405267715454, 'val_loss': 0.22443559765815735}
INFO:__main__:Epoch 77: {'accuracy': 0.9065116047859192, 'loss': 0.31369802355766296, 'val_accuracy': 0.9411764740943909, 'val_loss': 0.20594574511051178}
INFO:__main__:Epoch 78: {'accuracy': 0.885581374168396, 'loss': 0.3511122167110443, 'val_accuracy': 0.8790849447250366, 'val_loss': 0.38569575548171997}
INFO:__main__:Epoch 79: {'accuracy': 0.9213953614234924, 'loss': 0.31784313917160034, 'val_accuracy': 0.9215686321258545, 'val_loss': 0.2840307950973511}
INFO:__main__:Epoch 80: {'accuracy': 0.9106976985931396, 'loss': 0.30625641345977783, 'val_accuracy': 0.9411764740943909, 'val_loss': 0.21334916353225708}
INFO:__main__:Epoch 81: {'accuracy': 0.9237209558486938, 'loss': 0.2726443111896515, 'val_accuracy': 0.9444444179534912, 'val_loss': 0.20527127385139465}
INFO:__main__:Epoch 82: {'accuracy': 0.9176744222640991, 'loss': 0.26714399456977844, 'val_accuracy': 0.9379084706306458, 'val_loss': 0.23586392402648926}
INFO:__main__:Epoch 83: {'accuracy': 0.9255813956260681, 'loss': 0.25372493267059326, 'val_accuracy': 0.9379084706306458, 'val_loss': 0.21522551774978638}
INFO:__main__:Epoch 84: {'accuracy': 0.9195348620414734, 'loss': 0.24277585744857788, 'val_accuracy': 0.9477124214172363, 'val_loss': 0.21142274141311646}
INFO:__main__:Epoch 85: {'accuracy': 0.9232558012008667, 'loss': 0.2502066493034363, 'val_accuracy': 0.9346405267715454, 'val_loss': 0.25381994247436523}
INFO:__main__:Epoch 86: {'accuracy': 0.9279069900512695, 'loss': 0.25077542662620544, 'val_accuracy': 0.9379084706306458, 'val_loss': 0.22274738550186157}
INFO:__main__:Epoch 87: {'accuracy': 0.8376744389533997, 'loss': 0.4173700511455536, 'val_accuracy': 0.9411764740943909, 'val_loss': 0.21426014602184296}
INFO:__main__:Epoch 88: {'accuracy': 0.8897674679756165, 'loss': 0.3580578565597534, 'val_accuracy': 0.9509803652763367, 'val_loss': 0.2087373584508896}
INFO:__main__:Epoch 89: {'accuracy': 0.9106976985931396, 'loss': 0.33273154497146606, 'val_accuracy': 0.9215686321258545, 'val_loss': 0.25077536702156067}
INFO:__main__:Epoch 90: {'accuracy': 0.9200000166893005, 'loss': 0.3105674386024475, 'val_accuracy': 0.9183006286621094, 'val_loss': 0.29093509912490845}
INFO:__main__:Epoch 91: {'accuracy': 0.9167441725730896, 'loss': 0.2947397530078888, 'val_accuracy': 0.9281045794487, 'val_loss': 0.20233283936977386}
INFO:__main__:Epoch 92: {'accuracy': 0.9227907061576843, 'loss': 0.2817207872867584, 'val_accuracy': 0.9477124214172363, 'val_loss': 0.1786082237958908}
INFO:__main__:Epoch 93: {'accuracy': 0.9283720850944519, 'loss': 0.27338480949401855, 'val_accuracy': 0.9248365759849548, 'val_loss': 0.2550197243690491}
INFO:__main__:Epoch 94: {'accuracy': 0.9181395173072815, 'loss': 0.28669577836990356, 'val_accuracy': 0.9313725233078003, 'val_loss': 0.2350263148546219}
INFO:__main__:Epoch 95: {'accuracy': 0.9437209367752075, 'loss': 0.2652781307697296, 'val_accuracy': 0.8790849447250366, 'val_loss': 0.35567376017570496}
INFO:__main__:Epoch 96: {'accuracy': 0.9227907061576843, 'loss': 0.252368688583374, 'val_accuracy': 0.9477124214172363, 'val_loss': 0.19780263304710388}
INFO:__main__:Epoch 97: {'accuracy': 0.9274418354034424, 'loss': 0.2537161111831665, 'val_accuracy': 0.9542483687400818, 'val_loss': 0.2309795469045639}
INFO:__main__:Epoch 98: {'accuracy': 0.942790687084198, 'loss': 0.23184287548065186, 'val_accuracy': 0.9411764740943909, 'val_loss': 0.24786190688610077}
INFO:__main__:Epoch 99: {'accuracy': 0.9358139634132385, 'loss': 0.25043678283691406, 'val_accuracy': 0.9444444179534912, 'val_loss': 0.23070219159126282}
INFO:__main__:Epoch 100: {'accuracy': 0.9297674298286438, 'loss': 0.24438229203224182, 'val_accuracy': 0.9542483687400818, 'val_loss': 0.19532689452171326}
INFO:__main__:Epoch 101: {'accuracy': 0.9339534640312195, 'loss': 0.24383626878261566, 'val_accuracy': 0.9313725233078003, 'val_loss': 0.2309248000383377}
INFO:__main__:Epoch 102: {'accuracy': 0.9311627745628357, 'loss': 0.24505630135536194, 'val_accuracy': 0.9509803652763367, 'val_loss': 0.2088022232055664}
INFO:__main__:Epoch 103: {'accuracy': 0.9413953423500061, 'loss': 0.2212921530008316, 'val_accuracy': 0.915032684803009, 'val_loss': 0.2974097430706024}
INFO:__main__:Epoch 104: {'accuracy': 0.9195348620414734, 'loss': 0.26040375232696533, 'val_accuracy': 0.9509803652763367, 'val_loss': 0.1698460727930069}
INFO:__main__:Epoch 105: {'accuracy': 0.9293023347854614, 'loss': 0.24700592458248138, 'val_accuracy': 0.9411764740943909, 'val_loss': 0.22555957734584808}
INFO:__main__:Epoch 106: {'accuracy': 0.92697674036026, 'loss': 0.23504915833473206, 'val_accuracy': 0.9281045794487, 'val_loss': 0.24325160682201385}
INFO:__main__:Epoch 107: {'accuracy': 0.9437209367752075, 'loss': 0.21006403863430023, 'val_accuracy': 0.915032684803009, 'val_loss': 0.2580123245716095}
INFO:__main__:Epoch 108: {'accuracy': 0.9330232739448547, 'loss': 0.2230977565050125, 'val_accuracy': 0.9379084706306458, 'val_loss': 0.22294756770133972}
INFO:__main__:Epoch 109: {'accuracy': 0.9265116453170776, 'loss': 0.24403059482574463, 'val_accuracy': 0.9509803652763367, 'val_loss': 0.22769184410572052}
INFO:__main__:Epoch 110: {'accuracy': 0.9413953423500061, 'loss': 0.22742663323879242, 'val_accuracy': 0.9509803652763367, 'val_loss': 0.2125156670808792}
INFO:__main__:Epoch 111: {'accuracy': 0.9279069900512695, 'loss': 0.23997417092323303, 'val_accuracy': 0.9542483687400818, 'val_loss': 0.2158445417881012}
INFO:__main__:Epoch 112: {'accuracy': 0.9432558417320251, 'loss': 0.22735974192619324, 'val_accuracy': 0.9313725233078003, 'val_loss': 0.2575870454311371}
INFO:__main__:Epoch 113: {'accuracy': 0.9311627745628357, 'loss': 0.2405361384153366, 'val_accuracy': 0.915032684803009, 'val_loss': 0.30046501755714417}
INFO:__main__:Epoch 114: {'accuracy': 0.9213953614234924, 'loss': 0.2986874282360077, 'val_accuracy': 0.9542483687400818, 'val_loss': 0.25197353959083557}
INFO:__main__:Epoch 115: {'accuracy': 0.936744213104248, 'loss': 0.21912533044815063, 'val_accuracy': 0.9509803652763367, 'val_loss': 0.2227061688899994}
INFO:__main__:Epoch 116: {'accuracy': 0.9274418354034424, 'loss': 0.21740955114364624, 'val_accuracy': 0.9509803652763367, 'val_loss': 0.22392024099826813}
INFO:__main__:Epoch 117: {'accuracy': 0.9432558417320251, 'loss': 0.2101733237504959, 'val_accuracy': 0.9379084706306458, 'val_loss': 0.24444757401943207}
INFO:__main__:Epoch 118: {'accuracy': 0.9418604373931885, 'loss': 0.18558628857135773, 'val_accuracy': 0.9477124214172363, 'val_loss': 0.2275499403476715}
INFO:__main__:Epoch 119: {'accuracy': 0.9232558012008667, 'loss': 0.2809463441371918, 'val_accuracy': 0.9084967374801636, 'val_loss': 0.2612886428833008}
INFO:__main__:Epoch 120: {'accuracy': 0.9227907061576843, 'loss': 0.2560790479183197, 'val_accuracy': 0.9346405267715454, 'val_loss': 0.2539213001728058}
INFO:__main__:Epoch 121: {'accuracy': 0.9241860508918762, 'loss': 0.23024548590183258, 'val_accuracy': 0.9509803652763367, 'val_loss': 0.21282492578029633}
INFO:__main__:Epoch 122: {'accuracy': 0.9172093272209167, 'loss': 0.27642107009887695, 'val_accuracy': 0.9052287340164185, 'val_loss': 0.3089512288570404}
INFO:__main__:Epoch 123: {'accuracy': 0.9200000166893005, 'loss': 0.2570168077945709, 'val_accuracy': 0.9477124214172363, 'val_loss': 0.1736057996749878}
INFO:__main__:Epoch 124: {'accuracy': 0.9344186186790466, 'loss': 0.22102247178554535, 'val_accuracy': 0.9575163125991821, 'val_loss': 0.19752080738544464}
INFO:__main__:Epoch 125: {'accuracy': 0.9409302473068237, 'loss': 0.20290632545948029, 'val_accuracy': 0.9444444179534912, 'val_loss': 0.22519665956497192}
INFO:__main__:Epoch 126: {'accuracy': 0.9344186186790466, 'loss': 0.2230825275182724, 'val_accuracy': 0.8954248428344727, 'val_loss': 0.36647289991378784}
INFO:__main__:Epoch 127: {'accuracy': 0.9241860508918762, 'loss': 0.2362193614244461, 'val_accuracy': 0.9379084706306458, 'val_loss': 0.21670140326023102}
INFO:__main__:Epoch 128: {'accuracy': 0.9283720850944519, 'loss': 0.19991208612918854, 'val_accuracy': 0.9575163125991821, 'val_loss': 0.19729015231132507}
INFO:__main__:Epoch 129: {'accuracy': 0.9469767212867737, 'loss': 0.20093731582164764, 'val_accuracy': 0.9411764740943909, 'val_loss': 0.20547810196876526}
INFO:__main__:Epoch 130: {'accuracy': 0.9320930242538452, 'loss': 0.20686925947666168, 'val_accuracy': 0.9084967374801636, 'val_loss': 0.30826064944267273}
INFO:__main__:Epoch 131: {'accuracy': 0.9404650926589966, 'loss': 0.194376602768898, 'val_accuracy': 0.9542483687400818, 'val_loss': 0.21982063353061676}
INFO:__main__:Epoch 132: {'accuracy': 0.930232584476471, 'loss': 0.22364698350429535, 'val_accuracy': 0.9509803652763367, 'val_loss': 0.20720486342906952}
INFO:__main__:Epoch 133: {'accuracy': 0.9413953423500061, 'loss': 0.1998838186264038, 'val_accuracy': 0.9281045794487, 'val_loss': 0.29117316007614136}
INFO:__main__:Epoch 134: {'accuracy': 0.9399999976158142, 'loss': 0.19196036458015442, 'val_accuracy': 0.9444444179534912, 'val_loss': 0.24260582029819489}
INFO:__main__:Epoch 135: {'accuracy': 0.9437209367752075, 'loss': 0.19582340121269226, 'val_accuracy': 0.9444444179534912, 'val_loss': 0.24223479628562927}
INFO:__main__:Epoch 136: {'accuracy': 0.9409302473068237, 'loss': 0.21021795272827148, 'val_accuracy': 0.9379084706306458, 'val_loss': 0.21622233092784882}
INFO:__main__:Epoch 137: {'accuracy': 0.9241860508918762, 'loss': 0.24640145897865295, 'val_accuracy': 0.9281045794487, 'val_loss': 0.25805190205574036}
INFO:__main__:Epoch 138: {'accuracy': 0.9386046528816223, 'loss': 0.20786163210868835, 'val_accuracy': 0.9411764740943909, 'val_loss': 0.23421627283096313}
INFO:__main__:Epoch 139: {'accuracy': 0.9386046528816223, 'loss': 0.23225648701190948, 'val_accuracy': 0.9509803652763367, 'val_loss': 0.21534229815006256}
INFO:__main__:Epoch 140: {'accuracy': 0.9455813765525818, 'loss': 0.18226075172424316, 'val_accuracy': 0.9281045794487, 'val_loss': 0.26442772150039673}
INFO:__main__:Epoch 141: {'accuracy': 0.9423255920410156, 'loss': 0.18029038608074188, 'val_accuracy': 0.9444444179534912, 'val_loss': 0.2131262570619583}
INFO:__main__:Epoch 142: {'accuracy': 0.9372093081474304, 'loss': 0.2007981836795807, 'val_accuracy': 0.9281045794487, 'val_loss': 0.28748655319213867}
INFO:__main__:Epoch 143: {'accuracy': 0.9358139634132385, 'loss': 0.20619095861911774, 'val_accuracy': 0.9346405267715454, 'val_loss': 0.24616655707359314}
INFO:__main__:Epoch 144: {'accuracy': 0.8451162576675415, 'loss': 0.47738149762153625, 'val_accuracy': 0.9117646813392639, 'val_loss': 0.28578442335128784}
INFO:__main__:
INFO:__main__:Model saved to C:\Users\arturo.diaz\Documents\GitHub\MLProject\MODEL\runs\20251208_130659_150t_43f_bilstm_classw\model.keras
INFO:__main__:Training files listed in: C:\Users\arturo.diaz\Documents\GitHub\MLProject\MODEL\runs\20251208_130659_150t_43f_bilstm_classw\train.txt
INFO:__main__:Validation files listed in: C:\Users\arturo.diaz\Documents\GitHub\MLProject\MODEL\runs\20251208_130659_150t_43f_bilstm_classw\valid.txt
INFO:__main__:------- Finished -------
INFO:__main__:
